osm_id,osm_type,lat,lon,name,amenity,operator,emergency,beds,phone,website,addr_city
78103873,way,48.4960363,-2.7448033,CMPEA Saint-Brieuc Maria Estrella,hospital,Fondation Saint Jean de Dieu,,,,,Saint-Brieuc
78103885,way,48.4959026,-2.7450295,CMP Maria Estrella,hospital,Fondation Saint Jean de Dieu,no,,,,Saint-Brieuc
78267335,way,48.6293693,-3.2994655,Clinique d'Addictologie,hospital,,,,,,
78470329,way,48.8269318,2.3555227,Centre de santé,clinic,,,,,,
78786259,way,48.7757164,2.2947906,FSEF Sceaux,clinic,,,,,,
79100057,way,43.4117125,1.7341545,,hospital,,,,,,
79100761,way,43.4119848,1.7338194,,hospital,,,,,,
79104292,way,43.4115992,1.7337285,,hospital,,,,,,
79105005,way,43.4117,1.7345587,,hospital,,,,,,
79280602,way,48.1350045,-1.9468144,,clinic,,,,,,
79508092,way,50.604658,3.1409734,Clinique FSEF des 4 Cantons,clinic,,,,+33320438810,https://www.fsef.net/index.php/etablissements/clinique-des-quatre-cantons/presentation-clinique-des-quatre-cantons,Villeneuve-d'Ascq
79515329,way,50.6961189,3.1871229,Hôpital de Jour Isabeau,hospital,,no,,,,
79530972,way,50.6781041,3.1730918,,hospital,Centre Hospitalier de Roubaix,,,,,
79569068,way,48.4219081,7.6601317,Centre hospitalier Erstein Ville,hospital,,no,,,,Erstein
79717313,way,48.8276297,2.3144557,Les Colombages,hospital,,,,,,
79717630,way,48.8290796,2.3135996,Fondation Hospitalière Sainte-Marie,hospital,,,,,,
79764470,way,47.6431673,6.8635818,Clinique de la Miotte,hospital,,no,,,,
80152146,way,48.8324596,2.3065068,Clinique Alleray Labrouste,hospital,,,,,https://www.alleray-labrouste.com,
80176407,way,46.9521471,4.301781,Centre hospitalier d'Autun - Site Latouche,hospital,,,,,,
80195260,way,46.950618,4.29382,Clinique du Parc,hospital,,,,+33 3 85 86 56 56,http://www.clinique-chirurgicale-autun.com/,
80199722,way,48.1297919,-1.6627847,Hopital de jour pour enfants,clinic,,,,,,
80282799,way,48.8712344,2.2910204,Clinique Chirurgicale Victor Hugo,hospital,,,,,,
80359988,way,45.3233757,5.562283,Maison médicale,hospital,,no,,,,Moirans
80608013,way,50.6822657,2.8933031,Établissement Public de Santé Mentale,hospital,,no,,,,
80619788,way,44.3839013,2.029473,Centre hospitalier de Villefranche-de-Rouergue - Site de Ruhle,hospital,,,,,,
80745607,way,47.0827662,5.4726169,Centre Hospitalier Louis Pasteur,hospital,,yes,,+33 3 84 79 80 80,https://www.ch-dole.fr/,
80746974,way,49.2475537,2.4604676,Centre hospitalier de Creil,hospital,Groupe Hospitalier Public du Sud de l’Oise,yes,,+33 3 44 61 60 00,https://www.ghpso.fr/le-ghpso/site-de-creil/,Creil
80908574,way,50.6689484,3.046476,EPSM de l'Agglomération Lilloise Lommelet,hospital,,no,,,,
81166817,way,50.7429901,2.7435444,Centre Médical des Monts de Flandre,hospital,,,,+33328434743,,
81174277,way,50.7442353,2.7394951,La Clairière,hospital,,,,+33328438130,,Bailleul
81203144,way,47.0971687,5.5074938,Polyclinique du Parc,hospital,,,,,,
81203771,way,48.8862586,2.2786871,Clinique Ambroise Paré,clinic,,,,+33826200300,,
81248136,way,48.8859361,2.2806349,Clinique Hartmann,clinic,,,,+33146398989,,Neuilly-sur-Seine
81572569,way,42.6954695,2.8643312,Centre Catalan d'Oncologie,hospital,,,,+33 4 68 55 74 96,https://www.cco-perpignan.fr/,
81671113,way,45.6857011,5.921543,GCS Clinique Herbert,clinic,Centre Hospitalier Métropole Savoie,yes,,,,Aix-les-Bains
81814770,way,47.3597689,1.7312802,Centre hospitalier de Romorantin-Lanthenay,hospital,,yes,,+33 2 54 88 33 00,https://www.ch-romorantin.fr/,Romorantin-Lanthenay
81852518,way,48.8588815,2.4474011,Cap Horn Santé Montreuil,hospital,,,,,https://caphorn-sante.fr/,Montreuil
82070309,way,49.0285016,1.1607667,Clinique Pasteur,hospital,,yes,,+33 2 32 38 95 00,https://hopitalprivepasteur.vivalto-sante.com/,
82716618,way,43.7024884,7.2529583,Clinique Atlantis,clinic,,,,,,
82750641,way,46.1318639,0.1050136,Groupe Médical,clinic,,,,,,
82751277,way,46.1319798,0.1053157,Cabinet Médical,clinic,,,,,,
82837982,way,46.6772792,5.5497361,Clinique Val Jura,clinic,,,,,,Lons-le-Saunier
82839148,way,46.6796039,5.5577701,Pavillon La Ferté,hospital,,no,,+33 3 84 35 61 07,https://hopitaux-jura.fr/chipr/vos-droits/prise-en-charge-de-la-douleur/,
82849178,way,46.6717888,5.5569118,Clinique du Jura,clinic,,,,+33 3 84 35 16 00,http://www.cliniquedujura.fr,
83024006,way,44.896845,-0.2266018,Hôpital Garderose,hospital,,,,,,
83475488,way,43.0258239,1.6198498,Centre hospitalier des Vallées de l’Ariège - Site de Foix,hospital,,yes,,+33 5 61 03 30 30,https://www.chiva-ariege.fr/,
83516667,way,48.1059997,-1.8707318,Cabinet d'infirmière,clinic,,,,,,
83703777,way,48.8256323,1.9394725,Centre hospitalier de Plaisir-Site Mansart,hospital,,,,+33 1 30 79 57 57,https://hopital-plaisir-grignon.fr/,
83703779,way,48.8234585,1.9483797,Centre hospitalier de Plaisir-Site Marc Laurent,hospital,,,,,http://www.eps-charcot.fr/,
83727131,way,47.2223621,-1.523168,Hôpital Bellier,hospital,,,,,,
83791087,way,48.8108962,2.2948864,Centre Laennec,hospital,,,,,,
83858174,way,45.7161022,4.9256996,Clinique IRIS,hospital,Ramsay Santé,,,+33 4 28 63 69 30,https://clinique-iris-saint-priest.ramsaysante.fr/,
84099824,way,48.9308023,2.3616226,Hôpital Casanova,hospital,Centre hospitalier de Saint-Denis,no,,+33 1 42 35 61 40,https://www.ch-stdenis.fr/,
84466533,way,48.9132176,2.4602478,Clinique du Bois d'Amour,hospital,,,,,,
84526042,way,45.0338122,3.0861276,Centre hospitalier de Saint-Flour,hospital,,yes,,,,Saint-Flour
84639710,way,48.5182348,-3.5838988,,clinic,,,,,,
84803154,way,45.0303646,3.0667464,Centre hospitalier La Combe de Volzac,hospital,,,,,https://www.ch-stflour.fr/,
85097223,way,50.6217126,3.1227815,Centre de l'Espoir,clinic,,,,+33320058500,,
85269676,way,47.4422786,5.5889467,Espace Médical,clinic,,,,,,
85328699,way,48.7504623,2.4650138,Institut Robert Merle d'Aubigné,hospital,,no,,+33 1 45 10 80 80,http://www.irma-valenton.fr/,Valenton
85703095,way,46.5710876,3.3261792,Centre hospitalier de Moulins-Yzeure,hospital,,yes,,+33 4 70 35 77 77,https://www.ch-moulins-yzeure.fr/moulins.php,
86134269,way,50.2518377,3.6271385,Hôpital Léon Schwartzenberg,hospital,,,,,,
86179346,way,46.6734455,-1.4015965,UDM ECHO La Roche-sur-Yon,clinic,Association ECHO,,,+33 2 51 05 06 28,https://echo-dialyse.fr/,La Roche-sur-Yon
86357216,way,45.0335682,3.8882924,Clinique Bon secours,hospital,,,,,,
86418676,way,48.8477963,2.2711682,Clinique Drouot Rémusat,clinic,,,,+33 1 44 14 11 11,https://clinique-drouot.com/,
86526853,way,49.2733757,4.0512295,Pôle Santé,clinic,,,,,,
86600004,way,49.2526772,3.9932615,,clinic,,,,,,
87009002,way,45.9775115,6.1580454,Pôle de santé,clinic,,,,,,Charvonnex
87454300,way,50.4392633,2.8175503,Centre Hospitalier de Lens,hospital,,yes,,+33 3 21 69 12 34,https://www.ch-lens.fr/,Lens
88216839,way,48.8602367,2.5485175,Établissement Public de Santé de Ville-Evrard,hospital,,,,,https://www.eps-ville-evrard.fr/hospitalisation/lieux-dhospitalisation,
88269629,way,48.8539196,2.4084397,Hôpital Croix Saint-Simon,hospital,Groupe Hospitalier Diaconesses Croix Saint-Simon,yes,300,+33 1 44 64 16 00,https://www.hopital-dcss.org/,
88586571,way,44.239615,5.0751657,Centre hospitalier de Vaison-la-Romaine,hospital,,yes,,+33 4 90 36 04 58,https://www.ch-vaison.fr/,
89057979,way,48.6473275,6.144446,Institut de Cancérologie de Lorraine,hospital,,,,,,
89070096,way,43.0554241,2.2195177,Centre hospitalier de Limoux,hospital,,,,,,
89318118,way,43.8302523,5.7805769,Centre de Santé de Manosque,hospital,,,,+33 4 92 70 58 60,http://www.cdsmanosque.fr/,Manosque
89323313,way,43.8267805,5.7814293,Cabinet Médical Drouille,clinic,,,,+33 4 30 31 90 60,https://www.cabinetmedical-drouille.fr/,Manosque
89439483,way,45.9362154,-0.5290721,Médecine du travail,clinic,APAS,,,,https://www.apas17.com/qui-sommes-nous/centres-apas,Saint-Jean-d'Angély
89550656,way,44.0940539,3.0521572,Centre hospitalier de Millau,hospital,,yes,,+33 5 65 59 30 00,https://www.ch-millau.fr/,
89676392,way,48.7615911,2.2858879,Clinique l'Amandier,clinic,Général de Santé,,,+33 8 26 30 10 10,http://www.generale-de-sante.fr/clinique-l-amandier-chatenay-malabry,
89773038,way,47.1747816,-1.6172865,Unité d'Autodialyse de Bouguenais,clinic,Association ECHO,,,+33 2 40 65 17 99,https://echo-dialyse.fr/,Bouguenais
89844982,way,48.8189176,2.5390743,Hôpital de Jour,hospital,,,,,,
89854502,way,47.8810657,-3.5550305,,clinic,,,,,,
89860091,way,47.8778255,-3.5528845,,clinic,,,,,,
90599333,way,46.1282555,3.4225865,Espace Georges Canguilhem,hospital,Centre Hospitalier de Vichy,,,+33470984258,,Vichy
90623356,way,49.1291489,-0.4217284,Hôpital de jour de Maltot,hospital,Établissement public de santé mentale de Caen,,,+33 2 31 26 78 84,,
90729677,way,47.0606135,6.6029475,Centre Hospitalier Paul Nappez Morteau,hospital,,,,,,
90739139,way,49.2620677,4.0302543,Centre médical Boulingrin,clinic,,,,+33 326791300,,
90881981,way,44.5681498,6.0691169,Centre Rhône-Azur,hospital,,,,,,
90896377,way,44.5597365,6.0826965,SESSAD,clinic,Mairie de Gap,,,,,Gap
90928722,way,43.3775719,6.2965542,Hopital local départemental,hospital,,,,,,
90969898,way,48.6970015,2.1702679,Domaine du Grand-Mesnil,hospital,,,,,,
91118928,way,43.81894,6.090125,Hôpital de Riez,hospital,,,,,,
92083607,way,43.185245,2.9967855,Clinique Psychatrique Sainte-Thérèse,hospital,,,,,,
92156968,way,50.4905615,2.850085,Centre de Santé Médical,hospital,,,,,,
92506386,way,47.4440718,0.3184613,Maison médicale,clinic,,,,+33 2 47 29 72 80,,Savigné-sur-Lathan
92535343,way,47.8762284,-4.1020936,Clinique des Glénans,clinic,,,,+33229402020,,
92576218,way,43.27584,5.5311265,Hôpital privé La Casamance,hospital,,yes,,+33 4 91 88 40 00,https://www.hopital-prive-lacasamance.fr/fr/,
92581906,way,43.2961145,5.568964,Hôpital de Jour Aubignane,hospital,,,,+33 4 42 03 64 64,,
92911018,way,47.1626792,2.0495456,,clinic,,,,,,
94299286,way,47.987024,-4.095896,Onco'Kerné,hospital,,,,,,
94678585,way,48.6703677,-1.9820383,Société Médicale Des Fontenelles,clinic,,,,+33 2 99 40 23 15,,
94934653,way,14.6246962,-61.0608481,Laboratoire d'analyses médicales,clinic,,,,,,Fort-de-France
94935215,way,14.6106398,-61.0547919,Centre Médical Bishop,clinic,,,,,,
94940397,way,49.2440692,4.0173959,Polyclinique Courlancy,hospital,Courlancy Santé,yes,,+33 3 26 77 26 77,https://www.courlancy-sante.com/polyclinique/courlancy.html,
94945905,way,49.2499974,4.0167356,Polyclinique Les Bleuets,hospital,,,,,,
94957598,way,50.6200575,3.07718,Hôpital Saint-Vincent de Paul,hospital,,yes,,+33 3 20 87 48 48,https://www.saintvincentdepaul-lille.fr/,
95038010,way,49.2653272,4.048767,CHU Reims - Hôpital Sébastopol,hospital,CHU Reims,,,,,
95039261,way,49.2271331,4.0223051,Institut de Cancérologie Jean Godinot,hospital,,,,+33 3 26 50 44 44,https://www.institutjeangodinot.fr/accueil/fr/,
95073219,way,48.0042235,2.7325405,Clinique de Montargis,hospital,,,,,,
95230543,way,48.6880745,6.197635,Centre de Rééducation Florentin,hospital,,,,,,
97080317,way,49.3786708,2.4118487,Centre hospitalier de Clermont de l'Oise,hospital,,yes,,+33 3 44 77 33 00,https://www.ch-clermont.fr/,
97279779,way,49.3755567,2.4182705,Centre Hospitalier Psychiatrique Interdépartemental Site de Clermont,hospital,,,,,,
97311060,way,45.9140617,6.8623294,Centre hospitalier Chamonix Mont Blanc,hospital,Hôpitaux du Pays du Mont-Blanc,yes,,+33 4 50 53 84 00,http://www.chi-mont-blanc.fr/,Chamonix-Mont-Blanc
97444339,way,49.3851267,2.4394982,Centre Hospitalier Psychiatrique Interdépartemental Site de Fitz James,hospital,,,,,,
98030957,way,48.6560962,4.9648353,Centre hospitalier Geneviève de Gaulle Anthonioz,hospital,,yes,,+33 3 25 56 84 84,http://www.ch-saintdizier.fr/,Saint-Dizier
98500817,way,48.1857875,-2.2024305,Centre hospitalier de Saint-Méen le Grand,hospital,,no,,+33 2 99 09 88 88,http://pole-sante-saint-meen.fr/les-partenaires/centre-hospitalier-de-saint-meen-le-grand/,Saint-Méen-le-Grand
98760282,way,43.5197084,4.9555669,Centre médical,clinic,,,,,,
99130777,way,43.4010787,5.0525715,Clinique Chirurgicale de Martigues,clinic,,,,+33 4 42 35 42 35,,Martigues
99171427,way,45.3525185,5.6130005,Hôpital de jour Enfants,hospital,,,,,,Coublevie
99308415,way,49.0143345,2.059098,Maison Médicale,clinic,,,,,,Neuville-sur-Oise
99784241,way,47.2970045,-2.386271,ECHO UDM La Baule,clinic,Association ECHO,,,+33 2 40 19 35 81,https://echo-dialyse.fr/,La Baule-Escoublac
99799845,way,46.3127287,-0.4550271,Centre hospitalier de Niort - Site de Goise,hospital,Centre hospitalier de Niort,,,,,
99851572,way,43.6704564,3.8638385,Cabinet Pluridisciplinaire,clinic,,,,,,
100885120,way,43.6070198,3.1491394,,clinic,,,,,,
101171083,way,47.3525099,6.3579448,Hôpital Sainte-Croix,hospital,,no,,+33 3 81 84 70 00,,
101172771,way,49.075043,2.074577,Clinique d’Osny,hospital,Inicea,,,+33 1 34 24 75 75,https://www.inicea.fr/sante-mentale/centre-de-psychotherapie-dosny-95520,
101507738,way,45.8563545,3.5195961,Centre Hospitalier de Thiers,hospital,,yes,,+33 4 73 51 10 00,http://www.ch-thiers.fr/,
102079282,way,43.6717981,4.6352172,Clinique Jean Paoli,hospital,Elsan,,,+33 4 90 99 34 00,,Arles
102101975,way,43.6768249,4.6398106,Clinique Jeanne d'Arc,hospital,Elsan,,,+33 4 90 99 32 32,,
102312928,way,48.8482554,2.7720597,Grand Hôpital de l'Est Francilien - Site de Marne-la-Vallée,hospital,,yes,,+33 1 64 77 64 77,https://www.ghef.fr/,
102613937,way,43.7100883,-0.8399023,Hopital de jour à Montfort-en-Chalosse,hospital,,no,,+33 5 58 05 20 23,,Montfort-en-Chalosse
102620625,way,43.7008763,-0.8526833,Clinique Montpribat,clinic,Inicea,no,,+33 5 58 98 60 28,https://www.inicea.fr/smr/clinique-montpribat-landes-40380,Montfort-en-Chalosse
103273767,way,42.6909675,2.9340168,Polyclinique Médipôle Saint-Roch,hospital,Elsan,yes,,+33 4 28 63 10 10,https://www.elsan.care/fr/medipole-saint-roch,
103356596,way,48.72197,2.5320735,Clinique Diététique,hospital,,,,,,
103366648,way,44.3513761,6.3565116,Maison médicale,clinic,,no,,,,Seyne
103470638,way,45.1691872,1.5340025,Centre hospitalier de Brive-la-Gaillarde,hospital,,yes,,,https://www.ch-brive.fr/,
103713091,way,49.0132595,2.206435,Centre de santé mentale Constance Pascal,clinic,,,,,,
104212059,way,48.8919409,2.1894088,Hôpital du Jour - Centre Médico-Psychologique,hospital,,,,,,
104513611,way,43.4374755,4.909976,Infirmerie,clinic,,,,,,
105047058,way,49.0471705,7.264625,Maison médicale,clinic,,,,,,
105239857,way,50.391024,3.174762,Maison de Santé et de Cure Médicale La Plaine de la Scarpe,hospital,,,,,,
105410789,way,48.8494123,2.3176366,Clinique Saint-Jean de Dieu,hospital,,,,,,
105576133,way,46.3607133,6.4574817,,hospital,Etablissement Public de Santé Mentale de la Vallée de l'Arve,,,,https://www.ch-epsm74.org/psygen.html#Thonon,Thonon-les-Bains
106264977,way,49.4291295,2.080978,Pôle Santé Clemenceau,clinic,Ville de Beauvais,,,,,
106491473,way,50.9575735,1.884549,Unité de Santé Mentale pour Adultes,hospital,,,,,,
107596454,way,46.464066,-0.8261985,UDM ECHO Fontenay-le-Comte,clinic,Association ECHO,,,+33 2 51 50 57 75,https://echo-dialyse.fr/,Fontenay-le-Comte
107782786,way,46.083233,6.407588,EMAS,hospital,Etablissement Public de Santé Mentale de la Vallée de l'Arve,,,+33 4 50 03 45 09,https://www.ch-epsm74.org/psygen.html#Bonneville,
107951242,way,48.804321,2.4783438,Clinique Gaston Métivet,hospital,,no,,+33 1 49 76 76 49,https://www.cliniquemetivet.com/,
108010152,way,48.6640563,1.8680606,Clinique d'Yvelines,hospital,,,,,,
108186423,way,50.6543611,2.9923252,,clinic,,no,,,,
108213218,way,48.8913154,-0.2031995,Addictologie,hospital,,,,,,
108765946,way,50.6092639,3.0316691,Centre de Biologie-Pathologie,hospital,,no,,,,
108818324,way,50.434642,2.949204,Polyclinique d'Hénin-Beaumont,hospital,Groupe AHNAC,yes,,+33 3 21 13 30 00,https://polyclinique-henin-beaumont.ahnac.com/,Hénin-Beaumont
108906876,way,46.5373805,-1.772979,Laborieux Hervé ostéopathe DO,hospital,,,,,,Olonne-sur-Mer
109107784,way,48.9265358,2.1348395,Centre Hospitalier Théophile Roussel,hospital,,no,,+33 1 30 86 38 38,https://www.th-roussel.fr/,
109574528,way,44.8762426,4.9156813,Centre hospitalier spécialisé Drôme Vivarais,hospital,,no,,,https://www.ch-dromevivarais.fr/,
109575684,way,44.9004958,4.8769421,Clinique Générale de Valence,hospital,,,,+33 4 75 75 24 24,https://hopital-prive-drome-ardeche-valence-guilherand-granges.ramsaygds.fr/infos-pratiques/se-rendre-sur-le-site-la-g%C3%A9n%C3%A9rale,
110759735,way,48.9674603,2.8864903,Centre hospitalier de Meaux,hospital,,yes,,+33 1 64 77 64 77,http://www.ch-meaux.fr,
111408195,way,45.556798,5.962798,ANPAA 73,clinic,,,,,,
111554986,way,46.647563,-1.4293252,C.H.S Georges Mazurelle,hospital,,,,,,La Roche-sur-Yon
111978579,way,44.006046,1.378106,Clinique du Pont de Chaume,hospital,Elsan,yes,,+33 5 63 68 33 33,https://www.elsan.care/fr/clinique-pont-de-chaume/accueil,Montauban
112230869,way,49.2858569,-0.2661716,,clinic,,,,,,Ouistreham
112355252,way,48.5437075,2.651349,Clinique Les Fontaines,hospital,Groupe Saint-Gatien,yes,,+33 1 60 56 40 00,https://cliniquelesfontaines.com/,
112821356,way,43.3265987,5.4151615,Hôpital d'instruction des armées Laveran,hospital,Ministère français de la Défense,yes,,+33 4 91 61 70 00,https://hopitallaveran.fr,
112900049,way,44.4624657,6.0615851,Centre médical La Durance,clinic,Association La Durance,,,+33492548000,https://www.ladurance.fr/,Tallard
112906594,way,44.423967,6.000384,Centre médical Rio Vert,hospital,,,,+33 4 92 54 76 76,,
112954488,way,44.1476843,4.8227715,Centre hospitalier d'Orange,hospital,,yes,,+33 4 90 11 22 22,https://ch-orange.fr/,
112978355,way,44.130268,4.8215501,Clinique d'Orange,clinic,Capio,,,,,
113609653,way,44.7793795,1.7225595,Ehpad Pierre Bonhomme,hospital,,,,,,
114022457,way,47.5772953,6.7563985,Centre de Réadaptation Fonctionnelle E. Bretegnier,hospital,,,,,,
114030090,way,47.6270545,6.1617735,Centre Médico-psychologique,clinic,,,,,,
114237255,way,48.8452229,2.3155499,Hôpital Necker Enfants Malades,hospital,Assistance publique - Hôpitaux de Paris,yes,,+33 1 44 49 40 00,https://hopital-necker.aphp.fr/,
114260133,way,48.742582,2.7584665,Clinique de Tournan,hospital,Salvia Santé,yes,,+33 8 25 16 42 42,http://www.salvia-sante.fr/clinique-de-tournan/bienvenue.html,
114590317,way,44.7854809,-0.6606885,Hopital Cardiologique,hospital,,,,,,
114593325,way,45.5827184,4.7988316,,clinic,,,,,,
114835581,way,43.7776,4.8343095,Monastère Saint-Paul de Mausole,hospital,,,,,,
115029315,way,48.6164577,2.4138499,Maison médicale d'Évry-Courcouronnes,clinic,,,,,,Évry-Courcouronnes
115100978,way,48.702739,6.1382155,Centre d'imagerie médicale Jacques Callot,clinic,,,,+33 3 83 98 54 44,https://www.imalo-imagerie-medicale-nancy.fr/,
115380065,way,48.6276285,2.3602425,Centre Hospitalier Manhès,hospital,,,,,,
115549677,way,44.5571675,4.7318508,Clinique Kennedy,hospital,,,,+33 4 75 00 35 00,https://clinique-kennedy-montelimar.ramsaygds.fr/,
115741309,way,44.0719955,7.257919,Hôpital Saint-Antoine,hospital,,,,,,
115879162,way,46.1501589,3.4121158,Polyclinique La Pergola,hospital,Elsan,,,,,
116001141,way,44.8337112,-0.5791508,Hôpital Saint-André,hospital,,yes,,+33 5 56 79 56 79,https://www.chu-bordeaux.fr/CHU-de-Bordeaux/H%C3%B4pitaux-et-sites-du-CHU/Groupe-hospitalier-Saint-Andr%C3%A9/,
116188564,way,48.8570955,2.783593,Institut Médical de Serris,hospital,,,,,https://im-serris.lna-sante.com/,Serris
116249777,way,50.3574225,3.280868,Hôpital de jour Adèle Hugo,hospital,Centre hospitalier de Somain,no,,,,Somain
116314060,way,48.9456985,2.8669185,Pole médical de la sucrerie,clinic,,,,,,
116710453,way,48.1971789,7.227091,Ancien Centre de Réadaptation Le Muesberg,hospital,,,,,,
116776141,way,46.2240864,5.2102101,Hôpital de Fleyriat,hospital,,yes,,+33 4 74 45 46 47,https://www.ch-bourg-en-bresse.fr/,Bourg-en-Bresse
117461658,way,48.2449335,7.1745395,Hôpital Intercommunal du Val d'Argent,hospital,,,,,,Sainte-Marie-aux-Mines
117535163,way,43.5556727,1.1929142,,clinic,,,,,,
117751821,way,43.5604234,1.4521336,Hôpital Rangueil,hospital,CHU de Toulouse,yes,,+33 5 61 77 22 33,https://www.chu-toulouse.fr/-hopital-rangueil-,
118372748,way,45.7688912,4.780317,Médicentre du Val d'Ouest,clinic,,,,,,
118596105,way,50.2956472,2.7580728,Centre hospitalier d'Arras,hospital,,yes,,+33 3 21 21 10 10,https://www.ch-arras.fr/,
118615776,way,50.3043224,2.7366219,Hôpital privé Arras Les Bonnettes,clinic,Générale de Santé,,,+33321602020,https://hopital-prive-arras-les-bonnettes.ramsaygds.fr/,
118794537,way,45.7357722,4.8759107,Hôpital privé Jean Mermoz,hospital,,,,+33826306969,https://hopital-prive-jean-mermoz-lyon.ramsaygds.fr/,
118932941,way,43.6439901,0.5931834,Centre Hospitalier Spécialisé du Gers,hospital,,,,,,
119069906,way,-21.287764,55.4100497,Espace Médical St. Louisien,clinic,,,,,,Saint-Louis
119098345,way,49.4255445,1.0858747,Clinique de l'Europe,clinic,,yes,,+33232181000,https://chpeurope-rouen.vivalto-sante.com/,Rouen
119901411,way,14.7415028,-61.1751204,Hôpital de Saint-Pierre,hospital,,,,,,
120350841,way,48.839183,2.5387545,Hôpital Privé de Marne La Vallée,hospital,Ramsay Générale de Santé,,,+33149148000,,
120429668,way,48.8376935,2.4814505,Hôpital de jour Daumezon,hospital,,,,+33 148734182,,
120539535,way,44.010247,4.4199245,,hospital,,,,,,
120657395,way,48.8613639,2.5087981,Centre de protection maternelle et infantile,clinic,,,,,,
120911677,way,48.0132221,6.592746,Centre Hospitalier de Remiremont,hospital,C.H.R.U. de Nancy,yes,,+33 329 234 141,http://www.ch-remiremont.fr/,Remiremont
121258905,way,45.6883811,4.8669177,Groupe hospitalier Les Portes du Sud,hospital,,yes,,+33 4 72 89 80 00,http://www.ghm-lesportesdusud.fr,
121572332,way,46.7818445,4.8501532,Hôpital de Jour,hospital,,,,,,
121780380,way,46.0282405,-0.349007,Maison de Santé d'Aulnay,clinic,Communauté de communes de Saintonges,,,,,Aulnay
121919099,way,45.2176864,2.3400875,Centre hospitalier de Mauriac,hospital,,yes,,+33 4 71 67 33 33,https://www.ch-mauriac.fr/,
122010890,way,49.6198808,0.7526052,Psychiatrie infanto juvénile,hospital,,,,+33 2 32 70 47 80,,
122019248,way,49.615916,0.7540265,,clinic,,,,,,Yvetot
122464628,way,42.6968893,9.4431814,Clinique Filippi,clinic,,,,,,
122464957,way,42.7005718,9.4469234,Clinique Chirurgicale Docteur Maymard,clinic,,,,,,
122633092,way,48.7168814,7.7097411,EPSAN Brumath,hospital,Etablissement Public de Santé Alsace Nord,,,,,Brumath
122839612,way,43.8715497,-0.4847284,Clinique des Landes,hospital,,yes,,+33 5 58 06 06 12,,Saint-Pierre-du-Mont
122880243,way,48.090469,-4.3365055,Centre de rééducation fonctionnelle de Tréboul,clinic,,,,,,Douarnenez
122904811,way,45.5969751,-0.0594184,Centre hospitalier de Châteauneuf sur Charente,hospital,,no,,+33 5 45 66 21 89,http://www.chateauneufsurcharente.fr/centre-hospitalier/,Châteauneuf-sur-Charente
123003780,way,48.8485322,2.3824582,Hôpital Saint-Antoine,hospital,Assistance publique - Hôpitaux de Paris,yes,,+33 1 49 28 20 00,https://saintantoine.aphp.fr/,Paris
123031434,way,50.7323657,3.1149972,Clinique Saint-Roch,hospital,,no,,,,
123084444,way,43.5639795,1.4235944,Médipôle Garonne,hospital,,,,+33562132828,,
123103549,way,43.5526153,1.4536535,Hôpital Larrey,hospital,CHU de Toulouse,,,+33 5 61 77 22 33,https://www.chu-toulouse.fr/-hopital-larrey-,
123253202,way,45.7006365,-0.779657,,clinic,,,,,,Pisany
123614185,way,47.68235,6.5027902,Centre hospitalier de Lure,hospital,Groupe hospitalier de la Haute-Saône,yes,,+33384624306,https://www.gh70.fr/,
123646126,way,47.669963,-2.963977,,clinic,,,,,,
124361679,way,48.7781735,2.3363925,Clinique des Tournelles,hospital,,,,,,
124390664,way,48.4318666,0.077715,Centre médical des médecins spécialistes,clinic,,,,+33 2 33 26 37 90,,Alençon
124460762,way,44.6349137,-0.3157537,Centre hospitalier spécialisé de Cadillac,hospital,,,,,,
124790684,way,46.432207,1.8245965,Maison des Services,clinic,,,,,,
125084894,way,14.8763953,-61.1448625,Dispensaire,hospital,,,,,,
125182077,way,15.8644071,-61.5840172,Dispensaire,hospital,,,,,,
125229056,way,49.828976,3.2803713,CMPP,hospital,,,,,,Gauchy
125329879,way,43.9190406,4.8020223,Centre hospitalier d'Avignon,hospital,,yes,,+33 4 32 75 33 33,https://www.ch-avignon.fr/,
126071304,way,47.348474,5.044494,Point Médical,clinic,,,,,,
126201636,way,47.6459603,-2.7294445,Clinique du Golfe,hospital,,,,,,
126232417,way,43.5898816,1.4135668,Clinique Ambroise Paré,hospital,Groupe Elsan,yes,,+33 8 26 30 19 19,https://www.elsan.care/fr/clinique-ambroise-pare-toulouse,
126235870,way,46.7631644,4.8344001,Centre Augustin Cauchy,clinic,,,,,,
126570043,way,45.788986,4.7033695,Clinique Iris Marcy l'Etoile,clinic,,,,+33478874400,,
126616329,way,48.8332331,2.5266679,Hôpital Saint-Camille,hospital,,yes,,+33 1 49 83 10 10,https://www.ch-bry.com/,
126923096,way,47.4469355,-0.5383925,Pôle de consultations Tassigny,clinic,Clinique de l'Anjou,,,+33241447973,https://www.clinique-anjou.fr,
126930149,way,47.4459001,-0.5394309,Centre de dialyse et de néphrologie,clinic,Diaverum Angers,,,+33 2 41 79 76 76,https://www.diaverum.com/fr-FR/Clinic-container/France/Angers/Centre-de-Dialyse-Diaverum-Angers/,Angers
127087119,way,45.8529715,5.058383,,clinic,,,,,,
127723250,way,45.7816895,4.8310834,Hôpital de la Croix-Rousse,hospital,,yes,,+33 4 72 11 80 88,https://www.chu-lyon.fr/fr/hopital-de-la-croix-rousse,
